time,C5H8,CO,NH3,NO,NO2,N_10,N_100,N_All,O3,P,SUMNC2,T,altitude,latitude,longitude,N_Nuc,glm_SUMNC2,glm_NH3,glm_N_Cor,glm_Altitude_AGL,glm_N_Acu,glm_O3,glm_N_Ait_In,glm_NO,glm_N_Ait,glm_N_Nuc,glm_CO,glm_C5H8,glm_N_All,glm_P,glm_D_Ait_In,glm_T,glm_D_Nuc,glm_N_100,glm_D_Acu,glm_D_Ait,glm_D_Cor,glm_N_10,model_SUMNC2,model_NH3,model_N_Cor,model_Altitude_AGL,model_N_Acu,model_O3,model_N_Ait_In,model_NO,model_N_Ait,model_N_Nuc,model_CO,model_C5H8,model_N_All,model_P,model_D_Ait_In,model_T,model_D_Nuc,model_N_100,model_D_Acu,model_D_Ait,model_D_Cor,model_N_10
2014-08-06 14:24:00,0.15788888888888913,83.77983333333334,-0.14999444444444557,22.943088888888965,51.63764999999986,358.70538888888774,-9999.0,368.7249999999986,62.20319999999997,52063.503333333334,0.00048150363465986295,267.2877849444445,5571.0888888888885,40.30668930722222,-104.85117577277775,10.019611111110862,0.002760842107863264,6.302169343901807e-07,0.09656936546026765,3436.125779855047,69.14672483830914,57.52356389559556,5.191383874748924,23.756379035587166,739.4057907910632,136.70478746687516,66.46059445694945,0.9437290814995777,950.5452563364566,54643.625,6.340060133223652e-08,268.55340343254835,9.429789989658709e-09,225.21657361773023,2.3311278000534488e-07,6.912936788085994e-08,5.748074801351491e-07,875.306540791411,0.0023820660380541423,0.011108643515283944,0.06113737624867562,4053.381904397307,31.4984241047195,59.67857310812914,3.577361481342436,20.54721616160034,782.1285544220344,615.9408225040399,66.49781521455105,36.33282175223025,1433.2062998883853,51567.625,7.66220860282537e-08,264.3547473661975,8.373914207656996e-09,169.76127469688342,2.414986956693178e-07,6.501157397488706e-08,5.991141604720507e-07,1033.4465233194937
2014-08-06 14:27:00,0.051788888888888863,85.49166666666669,0.23286111111111138,21.99913888888886,66.71402777777782,466.8763333333332,-9999.0,524.3185555555553,63.221411111111095,54491.305555555555,0.0006013896062959575,269.2091287777775,5212.805555555556,40.173511884999996,-104.74993146000001,57.44222222222214,0.002875075987669568,0.0010115307720677332,0.09858069967857244,3159.326282447131,82.3628338455792,56.43750102441449,6.435935107886655,23.916703300887036,691.9608773140834,92.44866599811866,68.17845958957479,1.2333026679285675,873.3068929653465,56590.75,6.168412947001529e-08,270.2950654836214,9.554648955553914e-09,246.11167512854655,2.3496494826948984e-07,7.196367225082236e-08,6.058720269019805e-07,823.4651211784387,0.0026380442620414406,0.04451101624555951,0.07750817756813004,3626.091275955571,51.298653271368664,56.463493991841005,4.367238366019645,13.358162673921973,729.303194420359,121.39247953419176,68.16440241362385,46.49820016718074,906.4390737695073,54467.875,7.518296790701668e-08,267.4657705757875,8.725240664766886e-09,209.09665601376403,2.391521447949436e-07,6.954581483849675e-08,6.470909632788148e-07,831.7045837701245
2014-08-06 14:30:00,-0.010316666666666634,88.34688888888878,0.7064166666666665,31.41342777777779,93.61042222222227,654.3722777777775,-9999.0,760.0428888888885,60.96186666666666,61302.036666666674,0.0012612620423690167,275.4909875665,4276.872222222222,40.16342375166667,-104.74683519944445,105.67061111111093,0.003165457062337638,0.029342037875272845,0.11467394068857925,2174.9116435858273,107.79151022268786,54.23977916218594,9.887869021814955,28.860824954372305,630.8066850427315,48.6086730954459,71.0121960986886,2.35317569233485,797.2094113233686,63967.125,5.902440120242769e-08,277.38644730379144,9.283567443962965e-09,291.58238315854385,2.3441825713381793e-07,7.787178337675176e-08,6.677777385169139e-07,769.8096813763839,0.0029506208906179047,0.07649388944808774,0.10385589920335767,2668.3146314043934,77.48646543572721,55.38872083926376,5.918810992464421,11.50766768809692,699.6010723775795,50.59710239937668,68.91217153833054,24.014219146978004,833.7073071043512,61404.125,7.386009519765781e-08,276.1245198192881,8.639946121387087e-09,252.85956816762652,2.3732275669323194e-07,7.333377182535027e-08,6.714611462077922e-07,802.1493229793807
2014-08-06 14:33:00,0.011466666666666672,86.18922222222221,1.3426777777777785,47.80224999999997,164.6673333333333,807.848,-9999.0,1011.3692777777778,59.61066111111112,69133.59499999996,0.0019955002696484874,283.8080538888889,3292.1388888888887,40.16457468611111,-104.75767449388891,203.52127777777787,0.003485663186456858,0.3679137623472299,0.11179815658152259,1053.0787590769485,102.20640442796008,52.9840638405207,12.03841282563724,51.81452156091911,678.9416936705198,26.681072128450005,72.62763754228403,3.8521386140843794,819.9793812091486,73222.875,6.413546317456878e-08,287.7255926332579,9.24598042590601e-09,320.40709168190904,2.3723878204551362e-07,8.080719268421561e-08,6.763519225849706e-07,804.8479316359608,0.003354009149009044,0.13874701159843794,0.11965002047345077,1720.7851676453033,118.86243533911893,53.39148732809104,14.694996236917346,44.114413254805896,617.0260219664351,19.043438513678133,71.92531335455392,0.9791045162664667,769.7465420766231,68979.25,6.837361535490906e-08,283.6500095580005,9.44551901654944e-09,319.6354778087096,2.3151194188783306e-07,8.123822159264415e-08,7.329411170770981e-07,759.2926269707314
2014-08-06 14:36:00,0.013233333333333331,84.38488888888892,0.5689,95.69668333333333,348.5215,1207.1401111111115,-9999.0,1281.6368333333326,56.40738888888888,77656.25388888884,0.003195306045406889,291.1483099999998,2311.738888888889,40.1704085888889,-104.7561075855556,74.49672222222102,0.00565028559312497,12.060421379819305,0.08438439175310207,42.83285814628401,73.4106525635569,26.62349277299886,139.61079496518653,4360.101766161587,1027.9937294011963,0.11355572905093113,139.22799921978137,619.3429206685465,1241.2131170507437,82360.25,7.518026003721158e-08,293.8830491045928,4.981943936481139e-09,543.172924679232,2.5041196440614304e-07,9.128202805919228e-08,6.784057312674418e-07,1241.107110817973,0.0030975243445984023,0.11652460373323567,0.07919347026564336,786.3802952414882,106.19065461567226,53.478319620105864,22.861225371878803,80.60987773455184,673.6468260789798,50.6800834044737,71.17287214474923,0.5527120351513334,853.4579829412701,77028.0,6.534641599393683e-08,290.9891005596337,9.284771108268853e-09,295.47303285523844,2.0511122279575866e-07,7.677215233639421e-08,7.579922762930051e-07,824.8962211888355
2014-08-06 14:39:00,0.030816666666666655,85.0459444444444,0.8959499999999999,193.92715555555532,726.859722222222,1763.7564999999995,-9999.0,1958.1847222222216,51.07469444444443,82219.02055555557,0.004690659980895018,293.82581222222205,1819.3833333333334,40.26863619888888,-104.691962265,194.42822222222208,0.004650515240121682,12.20487174117753,0.07944382884480224,16.058606518999596,65.75292796554918,26.007470974645443,63.463682233508365,4474.794842596348,761.8664145172509,0.01131768415070379,140.60954174820606,666.5518657220723,891.173786229304,82615.25,8.13909696963596e-08,294.14253276670905,5.280965117900311e-09,445.60750177715977,2.416190152216161e-07,9.697336508334123e-08,7.282514126161771e-07,891.1634224520236,0.005927607880805027,2.4842301701451763,0.06384561012114649,266.5451971997654,118.746234072719,14.955643683259305,7990.91497146044,43917.813580620554,1602.7844942475583,12.358345623705553,401.6339209235766,802.1959845053378,9724.867891014543,81812.25,6.297555867293303e-08,293.2054275466919,9.246830997364716e-09,1771.3513615921759,1.95121570245005e-07,7.230252035014285e-08,8.457508231700876e-07,9717.860153154888
2014-08-06 14:42:00,0.19861666666666672,108.42288888888892,2.020088888888889,2603.551888888889,5353.559111111111,5808.340444444447,-9999.0,7003.553111111113,33.920988888888886,84453.9677777778,0.007564356005623888,293.1113427777777,1582.161111111111,40.41522824833334,-104.63437372888883,1195.2126666666663,0.004650515240121682,12.20487174117753,0.07944382884480224,16.058606518999596,65.75292796554918,26.007470974645443,63.463682233508365,4474.794842596348,761.8664145172509,0.01131768415070379,140.60954174820606,666.5518657220723,891.173786229304,82615.25,8.13909696963596e-08,294.14253276670905,5.280965117900311e-09,445.60750177715977,2.416190152216161e-07,9.697336508334123e-08,7.282514126161771e-07,891.1634224520236,0.006408844005080795,3.25457951719701,0.0650036244790747,17.73529556270215,122.72516538550451,10.39851723692075,11142.328678771575,63402.22216086747,1749.4139798791728,9.195424282274153,506.5179683884706,1486.6106630134532,13023.728251943006,84190.875,6.292412873376203e-08,295.7332979934966,9.640308758182855e-09,2304.7777614674383,1.9606206317984184e-07,7.209802950305659e-08,8.596890605517289e-07,13018.84105783297
2014-08-06 14:45:00,0.018827777777777752,81.54444444444445,2.631466666666667,205.1786111111111,743.8857222222222,1533.4424999999992,-9999.0,2052.1747222222225,48.04036111111112,82829.99444444446,0.004560692618152257,293.8354722222222,1755.6444444444444,40.397358303333306,-104.71982900833336,518.7322222222233,0.004650515240121682,12.20487174117753,0.07944382884480224,16.058606518999596,65.75292796554918,26.007470974645443,63.463682233508365,4474.794842596348,761.8664145172509,0.01131768415070379,140.60954174820606,666.5518657220723,891.173786229304,82615.25,8.13909696963596e-08,294.14253276670905,5.280965117900311e-09,445.60750177715977,2.416190152216161e-07,9.697336508334123e-08,7.282514126161771e-07,891.1634224520236,0.0061494184235206155,2.741976733032611,0.06429201919257516,214.51637086913598,120.62201504809585,13.044581314392389,8976.251709506143,51015.75035004502,1670.7926170336934,11.224054710402735,439.28171597866174,935.5373268225148,10778.954688317528,82305.625,6.29872148081606e-08,293.7091486022983,9.399673816229328e-09,1945.8395026958167,1.9545590354612054e-07,7.219629471556559e-08,8.514128466568787e-07,10772.746636790609
2014-08-06 14:48:00,0.04019444444444448,90.35194444444443,1.7418888888888877,431.15073333333333,978.939222222222,2017.6373333333331,-9999.0,2226.8282222222215,52.26813333333332,82097.28722222222,0.005940054755784679,294.1254922222221,1834.0833333333333,40.21119810555556,-104.73326306166663,209.19088888888837,0.004650515240121682,12.20487174117753,0.07944382884480224,16.058606518999596,65.75292796554918,26.007470974645443,63.463682233508365,4474.794842596348,761.8664145172509,0.01131768415070379,140.60954174820606,666.5518657220723,891.173786229304,82615.25,8.13909696963596e-08,294.14253276670905,5.280965117900311e-09,445.60750177715977,2.416190152216161e-07,9.697336508334123e-08,7.282514126161771e-07,891.1634224520236,0.005927607880805027,2.4842301701451763,0.06384561012114649,266.5451971997654,118.746234072719,14.955643683259305,7990.91497146044,43917.813580620554,1602.7844942475583,12.358345623705553,401.6339209235766,802.1959845053378,9724.867891014543,81812.25,6.297555867293303e-08,293.2054275466919,9.246830997364716e-09,1771.3513615921759,1.95121570245005e-07,7.230252035014285e-08,8.457508231700876e-07,9717.860153154888
2014-08-06 14:51:00,0.020527777777777798,85.10683333333333,1.909594444444444,103.3361944444444,397.4811111111112,1112.1328333333329,-9999.0,1169.4474999999998,54.938911111111125,81927.34555555556,0.0037133135088939897,295.0589194444445,1851.45,40.0373781,-104.8267131822222,57.31466666666688,0.004650515240121682,12.20487174117753,0.07944382884480224,16.058606518999596,65.75292796554918,26.007470974645443,63.463682233508365,4474.794842596348,761.8664145172509,0.01131768415070379,140.60954174820606,666.5518657220723,891.173786229304,82615.25,8.13909696963596e-08,294.14253276670905,5.280965117900311e-09,445.60750177715977,2.416190152216161e-07,9.697336508334123e-08,7.282514126161771e-07,891.1634224520236,0.005927607880805027,2.4842301701451763,0.06384561012114649,266.5451971997654,118.746234072719,14.955643683259305,7990.91497146044,43917.813580620554,1602.7844942475583,12.358345623705553,401.6339209235766,802.1959845053378,9724.867891014543,81812.25,6.297555867293303e-08,293.2054275466919,9.246830997364716e-09,1771.3513615921759,1.95121570245005e-07,7.230252035014285e-08,8.457508231700876e-07,9717.860153154888
2014-08-06 14:54:00,0.0926611111111111,128.83572222222216,1.6522611111111107,2866.7332444444446,4117.838944444445,3895.17111111111,-9999.0,4834.430888888888,52.96909444444449,81414.5772222222,0.004281852751562977,295.23789666666653,1905.861111111111,39.87373290222223,-104.94024476222229,939.2597777777783,0.0055183112015949835,4.121447184056771,0.08380375706616783,15.728037771511216,130.49702136182663,17.870504536738075,279.5126964450222,10528.096582300961,931.6812185907063,0.03222131528888605,182.59595529316297,625.2997689510937,1341.8069614699102,81270.125,8.212882365967729e-08,293.5919353781386,7.351652045257334e-09,626.8446718089638,2.0413664576077482e-07,9.330976073425482e-08,7.978821586631262e-07,1341.7829090365733,0.005357684767447652,1.872836724753975,0.06338941970121435,324.0995807978084,114.06567305281426,20.914389861470834,5793.121484236672,28570.997423515368,1431.552622723746,14.529656707895121,314.7707133623863,547.7317065935034,7353.332826140829,81269.125,6.294892049571225e-08,293.0018372020249,8.817147589737138e-09,1376.5248489614696,1.9461485092387822e-07,7.249287111562077e-08,8.328748761330885e-07,7344.513577839965
2014-08-06 14:57:00,0.2528055555555555,138.4438333333333,1.3659944444444443,2741.011200000002,5370.935611111113,12507.045333333326,-9999.0,23782.049444444452,50.686233333333305,80461.76611111111,0.006597044715591532,294.3651177777776,2009.838888888889,39.75666923722223,-105.09773419555557,11275.004111111126,0.007304920653251063,2.652913123348216,0.10459211437350639,14.388265383731724,72.43458039358406,16.109687942914107,69.67026366210119,7219.160276632295,1497.6000788557171,0.051948431776824636,167.71266224514807,1129.791416732458,1639.8614634575524,75936.75,7.298021501601306e-08,286.6862572387733,9.302010494283366e-09,660.5325821694528,2.2819153427542077e-07,8.709637601087123e-08,6.946131490192013e-07,1639.8322687655836,0.0031007728905236673,0.09164758319016167,0.0665053931804392,455.84497392061274,100.68221296247208,54.81346564088933,45.75583974410915,135.57944876292808,733.7964310206369,52.95569280499333,72.76611623302884,0.9037862995892284,933.2566819253917,80040.5,6.281916261925286e-08,294.07637884646635,9.34046446850229e-09,293.33746200075205,1.9528916574481683e-07,7.450353550737157e-08,7.641727367695037e-07,903.6817095129566
2014-08-06 15:00:00,0.05773333333333331,87.8122777777778,1.8530111111111116,159.35507777777798,499.8815555555557,2198.9230000000007,-9999.0,3796.920166666668,57.65920555555553,74774.63722222224,0.002324839887286489,289.2197527777779,2640.822222222222,39.767743346666656,-105.19238429777783,1597.9971666666675,0.0035742358486578318,0.2281192332421615,0.11752138312051681,168.25789694986247,73.24132837671779,48.38930660052403,11.86304766522026,65.57029275182788,809.509882494372,5.395249022832888,68.82090468149842,14.619937243746,900.1270289422635,74569.875,6.948951793591695e-08,288.7670407166594,7.45214264824829e-09,313.2193780573518,2.3042667532204538e-07,7.803460908383396e-08,6.392412017517798e-07,896.150659430154,0.003302240535101388,0.1441078677697526,0.1058346464102518,1093.6158995731178,111.8621772010531,53.349374121306404,21.741426118318767,60.672161784740815,637.8326713956678,34.82152471070038,71.93319595904228,1.151925468817891,806.3636340721504,74305.625,6.553006116976904e-08,289.2783995991057,9.68800051338259e-09,314.7416359633289,2.2487734439832033e-07,8.037703354861008e-08,7.434242243668513e-07,788.004083122837
2014-08-06 15:03:00,0.025349999999999987,89.12899999999999,0.6195666666666668,11.133386777777767,114.15807777777779,688.0241666666665,-9999.0,672.9011111111113,62.036755555555565,66621.24722222224,0.002099571782341207,281.83014311111117,3604.677777777778,39.7722861177778,-105.1857231194445,-15.123055555555197,0.003512963308807291,0.13743791901730418,0.1355125851371182,1091.7738024475834,114.95582411664722,51.32852485396472,3.907494561085984,19.08237017700894,642.8605400211234,9.480401814043121,70.30069670418558,13.083819817923821,771.3397730980369,66804.75,5.6860225449247055e-08,282.0705526007285,9.46312026376973e-09,326.82512347521043,2.387444226799352e-07,8.19741245114605e-08,7.079576858001444e-07,766.1505698560543,0.00336501474355612,0.1340427078855161,0.12298610807094924,2012.6657233132157,118.59735482268057,53.532381276098214,13.460869761653626,40.68427365008355,620.2892375926294,16.321102945508283,71.74797208040548,1.204890564828903,768.791551230543,66597.375,6.933423534717815e-08,281.04117412357886,9.686694247666267e-09,319.1868325945435,2.3334612024031488e-07,8.102279973857211e-08,7.245753705107093e-07,760.1844067602236
2014-08-06 15:06:00,-0.018033333333333325,88.79105555555563,0.5711611111111106,9.724064833333337,73.14347777777778,561.4882222222221,-9999.0,536.1188333333337,64.74497777777779,59150.682222222225,0.0016081907521810412,274.73575716722206,4572.822222222222,39.76641139944443,-105.18016120055549,-25.369388888888466,0.0033150379150563873,0.08358308494339046,0.13251705068931446,2178.055916276506,123.73616592003565,55.52016627896258,5.045377491490983,17.694718726578568,645.4859352759162,29.858815187389943,72.02293318895708,5.28374108717183,804.2588109255221,58444.625,6.10124958035054e-08,271.7216534076595,9.017574444667536e-09,301.8792571921314,2.436667565675544e-07,7.630668675387377e-08,6.767805177127248e-07,786.6949676993436,0.0030864960715159453,0.05628580739357985,0.12080376649042254,3032.7306242865884,92.88725196470625,56.54103883949419,10.592702007718975,22.160336506251113,720.1723320836869,48.804002962888966,68.95489168051182,1.0396441026901266,872.5770927854917,58749.625,7.079991842465197e-08,272.55528966660285,9.42176520813136e-09,268.40281388703755,2.3637894579369898e-07,7.253002878280073e-08,6.508933315964349e-07,845.6811992708579
